window_id,file,win_idx,true_label,predicted,prob,correct,cam_peak_hz,cam_peak_band,sig_peak_hz,sig_peak_band
BKG_00248,aaaaaaaq_s006_t000.pt,247,0,BACKGROUND,0.2813,True,11,Alpha,2,Delta
BKG_00249,aaaaaaaq_s006_t000.pt,248,0,BACKGROUND,0.2958,True,21,Beta,2,Delta
BKG_00250,aaaaaaaq_s006_t000.pt,249,0,BACKGROUND,0.4179,True,2,Delta,2,Delta
BKG_00251,aaaaaaaq_s006_t000.pt,250,0,SEIZURE,0.892,False,29,Beta,2,Delta
BKG_00252,aaaaaaaq_s006_t000.pt,251,0,SEIZURE,0.7712,False,21,Beta,2,Delta
BKG_00253,aaaaaaaq_s006_t000.pt,252,0,BACKGROUND,0.2926,True,21,Beta,2,Delta
BKG_00254,aaaaaaaq_s006_t000.pt,253,0,BACKGROUND,0.2444,True,21,Beta,2,Delta
BKG_00255,aaaaaaaq_s006_t000.pt,254,0,BACKGROUND,0.4633,True,21,Beta,2,Delta
BKG_00256,aaaaaaaq_s006_t000.pt,255,0,BACKGROUND,0.2179,True,21,Beta,2,Delta
BKG_00257,aaaaaaaq_s006_t000.pt,256,0,BACKGROUND,0.2794,True,29,Beta,2,Delta
BKG_00258,aaaaaaaq_s006_t000.pt,257,0,BACKGROUND,0.1124,True,11,Alpha,2,Delta
BKG_00259,aaaaaaaq_s006_t000.pt,258,0,BACKGROUND,0.1969,True,11,Alpha,2,Delta
BKG_00260,aaaaaaaq_s006_t000.pt,259,0,BACKGROUND,0.3602,True,2,Delta,2,Delta
BKG_00261,aaaaaaaq_s006_t000.pt,260,0,BACKGROUND,0.1227,True,2,Delta,2,Delta
BKG_00262,aaaaaaaq_s006_t000.pt,261,0,BACKGROUND,0.2926,True,2,Delta,2,Delta
BKG_00263,aaaaaaaq_s006_t000.pt,262,0,BACKGROUND,0.2865,True,11,Alpha,2,Delta
BKG_00264,aaaaaaaq_s006_t000.pt,263,0,BACKGROUND,0.3646,True,2,Delta,2,Delta
BKG_00265,aaaaaaaq_s006_t000.pt,264,0,BACKGROUND,0.3181,True,21,Beta,2,Delta
BKG_00266,aaaaaaaq_s006_t000.pt,265,0,BACKGROUND,0.1843,True,2,Delta,2,Delta
BKG_00267,aaaaaaaq_s006_t000.pt,266,0,BACKGROUND,0.2006,True,2,Delta,2,Delta
BKG_00268,aaaaaaaq_s006_t000.pt,267,0,BACKGROUND,0.3825,True,11,Alpha,2,Delta
BKG_00269,aaaaaaaq_s006_t000.pt,268,0,BACKGROUND,0.2858,True,11,Alpha,2,Delta
BKG_00270,aaaaaaaq_s006_t000.pt,269,0,BACKGROUND,0.316,True,2,Delta,2,Delta
BKG_00271,aaaaaaaq_s006_t000.pt,270,0,BACKGROUND,0.2658,True,2,Delta,2,Delta
BKG_00272,aaaaaaaq_s006_t000.pt,271,0,BACKGROUND,0.3241,True,2,Delta,2,Delta
BKG_00273,aaaaaaaq_s006_t000.pt,272,0,BACKGROUND,0.3829,True,11,Alpha,2,Delta
BKG_00274,aaaaaaaq_s006_t000.pt,273,0,SEIZURE,0.5457,False,21,Beta,2,Delta
BKG_00275,aaaaaaaq_s006_t000.pt,274,0,BACKGROUND,0.2188,True,21,Beta,2,Delta
BKG_00276,aaaaaaaq_s006_t000.pt,275,0,BACKGROUND,0.4429,True,2,Delta,2,Delta
BKG_00277,aaaaaaaq_s006_t000.pt,276,0,SEIZURE,0.7999,False,2,Delta,2,Delta
BKG_00278,aaaaaaaq_s006_t000.pt,277,0,SEIZURE,0.9165,False,21,Beta,2,Delta
BKG_00279,aaaaaaaq_s006_t000.pt,278,0,BACKGROUND,0.4956,True,2,Delta,2,Delta
BKG_00280,aaaaaaaq_s006_t000.pt,279,0,SEIZURE,0.67,False,21,Beta,2,Delta
BKG_00281,aaaaaaaq_s006_t000.pt,280,0,SEIZURE,0.8458,False,29,Beta,2,Delta
BKG_00282,aaaaaaaq_s006_t000.pt,281,0,SEIZURE,0.5187,False,21,Beta,2,Delta
BKG_00283,aaaaaaaq_s006_t000.pt,282,0,SEIZURE,0.6762,False,2,Delta,2,Delta
BKG_00284,aaaaaaaq_s006_t000.pt,283,0,BACKGROUND,0.3333,True,21,Beta,2,Delta
BKG_00285,aaaaaaaq_s006_t000.pt,284,0,BACKGROUND,0.2625,True,2,Delta,2,Delta
BKG_00286,aaaaaaaq_s006_t000.pt,285,0,BACKGROUND,0.1862,True,2,Delta,2,Delta
BKG_00287,aaaaaaaq_s006_t000.pt,286,0,SEIZURE,0.5586,False,29,Beta,2,Delta
BKG_00288,aaaaaaaq_s006_t000.pt,287,0,SEIZURE,0.7507,False,21,Beta,2,Delta
BKG_00289,aaaaaaaq_s006_t000.pt,288,0,SEIZURE,0.7979,False,30,Beta,4,Delta
BKG_00290,aaaaaaaq_s006_t000.pt,289,0,SEIZURE,0.7807,False,29,Beta,4,Delta
BKG_00291,aaaaaaaq_s006_t000.pt,290,0,SEIZURE,0.7343,False,2,Delta,2,Delta
BKG_00292,aaaaaaaq_s006_t000.pt,291,0,BACKGROUND,0.2284,True,11,Alpha,2,Delta
BKG_00293,aaaaaaaq_s006_t000.pt,292,0,BACKGROUND,0.4945,True,2,Delta,2,Delta
BKG_00294,aaaaaaaq_s006_t000.pt,293,0,SEIZURE,0.733,False,2,Delta,2,Delta
BKG_00295,aaaaaaaq_s006_t000.pt,294,0,SEIZURE,0.5484,False,2,Delta,2,Delta
BKG_00296,aaaaaaaq_s006_t000.pt,295,0,SEIZURE,0.7706,False,2,Delta,2,Delta
BKG_00297,aaaaaaaq_s006_t000.pt,296,0,SEIZURE,0.813,False,21,Beta,2,Delta
BKG_00298,aaaaaaaq_s006_t000.pt,297,0,SEIZURE,0.6034,False,21,Beta,2,Delta
BKG_00299,aaaaaaaq_s006_t000.pt,298,0,BACKGROUND,0.3599,True,2,Delta,2,Delta
BKG_00300,aaaaaaaq_s006_t000.pt,299,0,BACKGROUND,0.1879,True,2,Delta,2,Delta
BKG_00301,aaaaaaaq_s006_t000.pt,300,0,BACKGROUND,0.0561,True,2,Delta,2,Delta
BKG_00302,aaaaaaaq_s006_t000.pt,301,0,BACKGROUND,0.1088,True,11,Alpha,2,Delta
BKG_00303,aaaaaaaq_s006_t000.pt,302,0,BACKGROUND,0.3875,True,21,Beta,2,Delta
BKG_00304,aaaaaaaq_s006_t000.pt,303,0,BACKGROUND,0.2825,True,21,Beta,2,Delta
BKG_00305,aaaaaaaq_s006_t000.pt,304,0,BACKGROUND,0.278,True,2,Delta,2,Delta
BKG_00306,aaaaaaaq_s006_t000.pt,305,0,BACKGROUND,0.3419,True,29,Beta,2,Delta
BKG_00307,aaaaaaaq_s006_t000.pt,306,0,BACKGROUND,0.1339,True,12,Alpha,2,Delta
BKG_00308,aaaaaaaq_s006_t000.pt,307,0,BACKGROUND,0.0931,True,11,Alpha,2,Delta
BKG_00309,aaaaaaaq_s006_t000.pt,308,0,BACKGROUND,0.0812,True,2,Delta,2,Delta
BKG_00310,aaaaaaaq_s006_t000.pt,309,0,BACKGROUND,0.1935,True,11,Alpha,2,Delta
BKG_00311,aaaaaaaq_s006_t000.pt,310,0,BACKGROUND,0.0895,True,29,Beta,2,Delta
BKG_00312,aaaaaaaq_s006_t000.pt,311,0,BACKGROUND,0.1017,True,2,Delta,2,Delta
BKG_00313,aaaaaaaq_s006_t000.pt,312,0,BACKGROUND,0.2849,True,2,Delta,2,Delta
BKG_00314,aaaaaaaq_s006_t000.pt,313,0,BACKGROUND,0.3547,True,2,Delta,2,Delta
BKG_00315,aaaaaaaq_s006_t000.pt,314,0,BACKGROUND,0.265,True,11,Alpha,2,Delta
BKG_00316,aaaaaaaq_s006_t000.pt,315,0,BACKGROUND,0.2118,True,11,Alpha,2,Delta
BKG_00317,aaaaaaaq_s006_t000.pt,316,0,BACKGROUND,0.3358,True,2,Delta,2,Delta
BKG_00318,aaaaaaaq_s006_t000.pt,317,0,BACKGROUND,0.4571,True,11,Alpha,2,Delta
BKG_00319,aaaaaaaq_s006_t000.pt,318,0,BACKGROUND,0.3722,True,11,Alpha,2,Delta
BKG_00320,aaaaaaaq_s006_t000.pt,319,0,BACKGROUND,0.1686,True,11,Alpha,2,Delta
BKG_00321,aaaaaaaq_s006_t000.pt,320,0,BACKGROUND,0.3509,True,11,Alpha,2,Delta
BKG_00322,aaaaaaaq_s006_t000.pt,321,0,BACKGROUND,0.0828,True,11,Alpha,2,Delta
BKG_00323,aaaaaaaq_s006_t000.pt,322,0,BACKGROUND,0.047,True,11,Alpha,2,Delta
BKG_00324,aaaaaaaq_s006_t000.pt,323,0,BACKGROUND,0.0523,True,11,Alpha,2,Delta
BKG_00325,aaaaaaaq_s006_t000.pt,324,0,BACKGROUND,0.2266,True,11,Alpha,2,Delta
BKG_00326,aaaaaaaq_s006_t000.pt,325,0,BACKGROUND,0.4591,True,11,Alpha,2,Delta
BKG_00327,aaaaaaaq_s006_t000.pt,326,0,BACKGROUND,0.1148,True,11,Alpha,2,Delta
BKG_00328,aaaaaaaq_s006_t000.pt,327,0,BACKGROUND,0.1482,True,11,Alpha,2,Delta
BKG_00329,aaaaaaaq_s006_t000.pt,328,0,BACKGROUND,0.117,True,11,Alpha,2,Delta
BKG_00330,aaaaaaaq_s006_t000.pt,329,0,BACKGROUND,0.0481,True,11,Alpha,2,Delta
BKG_00331,aaaaaaaq_s006_t000.pt,330,0,BACKGROUND,0.0546,True,29,Beta,2,Delta
BKG_00332,aaaaaaaq_s006_t000.pt,331,0,BACKGROUND,0.199,True,11,Alpha,2,Delta
BKG_00333,aaaaaaaq_s006_t000.pt,332,0,BACKGROUND,0.2534,True,11,Alpha,2,Delta
BKG_00334,aaaaaaaq_s006_t000.pt,333,0,BACKGROUND,0.0702,True,11,Alpha,2,Delta
BKG_00335,aaaaaaaq_s006_t000.pt,334,0,BACKGROUND,0.0466,True,11,Alpha,2,Delta
BKG_00336,aaaaaaaq_s006_t000.pt,335,0,BACKGROUND,0.0869,True,11,Alpha,2,Delta
BKG_00337,aaaaaaaq_s006_t000.pt,336,0,BACKGROUND,0.2099,True,11,Alpha,2,Delta
BKG_00338,aaaaaaaq_s006_t000.pt,337,0,BACKGROUND,0.2045,True,11,Alpha,2,Delta
BKG_00339,aaaaaaaq_s006_t000.pt,338,0,BACKGROUND,0.1916,True,11,Alpha,2,Delta
BKG_00340,aaaaaaaq_s006_t000.pt,339,0,BACKGROUND,0.2119,True,12,Alpha,2,Delta
BKG_00341,aaaaaaaq_s006_t000.pt,340,0,BACKGROUND,0.0729,True,11,Alpha,2,Delta
BKG_00342,aaaaaaaq_s006_t000.pt,341,0,BACKGROUND,0.0136,True,11,Alpha,2,Delta
BKG_00343,aaaaaaaq_s006_t000.pt,342,0,BACKGROUND,0.0142,True,11,Alpha,2,Delta
BKG_00344,aaaaaaaq_s006_t000.pt,343,0,BACKGROUND,0.0475,True,2,Delta,2,Delta
BKG_00345,aaaaaaaq_s006_t000.pt,344,0,BACKGROUND,0.1372,True,12,Alpha,2,Delta
BKG_00346,aaaaaaaq_s006_t000.pt,345,0,BACKGROUND,0.1126,True,11,Alpha,2,Delta
BKG_00347,aaaaaaaq_s006_t000.pt,346,0,BACKGROUND,0.1723,True,11,Alpha,2,Delta
BKG_00348,aaaaaaaq_s006_t000.pt,347,0,BACKGROUND,0.4588,True,12,Alpha,2,Delta
BKG_00349,aaaaaaaq_s006_t000.pt,348,0,SEIZURE,0.6502,False,29,Beta,2,Delta
BKG_00350,aaaaaaaq_s006_t000.pt,349,0,BACKGROUND,0.1526,True,11,Alpha,2,Delta
BKG_00351,aaaaaaaq_s006_t000.pt,350,0,BACKGROUND,0.417,True,11,Alpha,2,Delta
BKG_00352,aaaaaaaq_s006_t000.pt,351,0,BACKGROUND,0.4834,True,29,Beta,2,Delta
BKG_00353,aaaaaaaq_s006_t000.pt,352,0,BACKGROUND,0.2306,True,11,Alpha,2,Delta
BKG_00354,aaaaaaaq_s006_t000.pt,353,0,BACKGROUND,0.3451,True,11,Alpha,2,Delta
BKG_00355,aaaaaaaq_s006_t000.pt,354,0,SEIZURE,0.5064,False,29,Beta,2,Delta
BKG_00356,aaaaaaaq_s006_t000.pt,355,0,BACKGROUND,0.199,True,29,Beta,2,Delta
SEI_00357,aaaaaaaq_s006_t000.pt,356,1,BACKGROUND,0.089,False,11,Alpha,2,Delta
SEI_00358,aaaaaaaq_s006_t000.pt,357,1,BACKGROUND,0.0821,False,11,Alpha,2,Delta
SEI_00359,aaaaaaaq_s006_t000.pt,358,1,SEIZURE,0.5095,True,29,Beta,2,Delta
SEI_00360,aaaaaaaq_s006_t000.pt,359,1,SEIZURE,0.6247,True,29,Beta,3,Delta
SEI_00361,aaaaaaaq_s006_t000.pt,360,1,BACKGROUND,0.2411,False,12,Alpha,2,Delta
SEI_00362,aaaaaaaq_s006_t000.pt,361,1,BACKGROUND,0.0844,False,11,Alpha,2,Delta
SEI_00363,aaaaaaaq_s006_t000.pt,362,1,BACKGROUND,0.0278,False,11,Alpha,2,Delta
SEI_00364,aaaaaaaq_s006_t000.pt,363,1,BACKGROUND,0.0939,False,29,Beta,3,Delta
SEI_00365,aaaaaaaq_s006_t000.pt,364,1,BACKGROUND,0.1372,False,29,Beta,2,Delta
SEI_00366,aaaaaaaq_s006_t000.pt,365,1,BACKGROUND,0.201,False,29,Beta,2,Delta
SEI_00367,aaaaaaaq_s006_t000.pt,366,1,BACKGROUND,0.4632,False,12,Alpha,2,Delta
SEI_00368,aaaaaaaq_s006_t000.pt,367,1,BACKGROUND,0.3866,False,11,Alpha,2,Delta
SEI_00369,aaaaaaaq_s006_t000.pt,368,1,BACKGROUND,0.3126,False,11,Alpha,2,Delta
SEI_00370,aaaaaaaq_s006_t000.pt,369,1,SEIZURE,0.6423,True,2,Delta,2,Delta
SEI_00371,aaaaaaaq_s006_t000.pt,370,1,SEIZURE,0.6214,True,29,Beta,2,Delta
SEI_00372,aaaaaaaq_s006_t000.pt,371,1,BACKGROUND,0.1787,False,12,Alpha,2,Delta
SEI_00373,aaaaaaaq_s006_t000.pt,372,1,BACKGROUND,0.1727,False,11,Alpha,2,Delta
SEI_00374,aaaaaaaq_s006_t000.pt,373,1,BACKGROUND,0.35,False,29,Beta,2,Delta
SEI_00375,aaaaaaaq_s006_t000.pt,374,1,BACKGROUND,0.3262,False,29,Beta,2,Delta
SEI_00376,aaaaaaaq_s006_t000.pt,375,1,BACKGROUND,0.1885,False,12,Alpha,2,Delta
SEI_00377,aaaaaaaq_s006_t000.pt,376,1,BACKGROUND,0.2274,False,11,Alpha,2,Delta
SEI_00378,aaaaaaaq_s006_t000.pt,377,1,BACKGROUND,0.3797,False,11,Alpha,2,Delta
SEI_00379,aaaaaaaq_s006_t000.pt,378,1,BACKGROUND,0.3674,False,11,Alpha,2,Delta
SEI_00380,aaaaaaaq_s006_t000.pt,379,1,BACKGROUND,0.3046,False,11,Alpha,2,Delta
SEI_00381,aaaaaaaq_s006_t000.pt,380,1,SEIZURE,0.5189,True,11,Alpha,2,Delta
SEI_00382,aaaaaaaq_s006_t000.pt,381,1,BACKGROUND,0.2782,False,11,Alpha,2,Delta
SEI_00383,aaaaaaaq_s006_t000.pt,382,1,BACKGROUND,0.4218,False,2,Delta,2,Delta
SEI_00384,aaaaaaaq_s006_t000.pt,383,1,SEIZURE,0.7729,True,11,Alpha,2,Delta
SEI_00385,aaaaaaaq_s006_t000.pt,384,1,SEIZURE,0.7695,True,29,Beta,2,Delta
SEI_00386,aaaaaaaq_s006_t000.pt,385,1,BACKGROUND,0.2223,False,2,Delta,2,Delta
SEI_00387,aaaaaaaq_s006_t000.pt,386,1,BACKGROUND,0.2544,False,2,Delta,2,Delta
SEI_00388,aaaaaaaq_s006_t000.pt,387,1,BACKGROUND,0.2724,False,2,Delta,2,Delta
SEI_00389,aaaaaaaq_s006_t000.pt,388,1,BACKGROUND,0.1543,False,11,Alpha,2,Delta
SEI_00390,aaaaaaaq_s006_t000.pt,389,1,BACKGROUND,0.0835,False,2,Delta,2,Delta
SEI_00391,aaaaaaaq_s006_t000.pt,390,1,BACKGROUND,0.2804,False,2,Delta,2,Delta
SEI_00392,aaaaaaaq_s006_t000.pt,391,1,BACKGROUND,0.1512,False,29,Beta,2,Delta
SEI_00393,aaaaaaaq_s006_t000.pt,392,1,BACKGROUND,0.2285,False,30,Beta,3,Delta
SEI_00394,aaaaaaaq_s006_t000.pt,393,1,BACKGROUND,0.4081,False,2,Delta,2,Delta
SEI_00395,aaaaaaaq_s006_t000.pt,394,1,BACKGROUND,0.4199,False,11,Alpha,2,Delta
SEI_00396,aaaaaaaq_s006_t000.pt,395,1,SEIZURE,0.5815,True,11,Alpha,3,Delta
SEI_00397,aaaaaaaq_s006_t000.pt,396,1,SEIZURE,0.5298,True,29,Beta,2,Delta
SEI_00398,aaaaaaaq_s006_t000.pt,397,1,BACKGROUND,0.24,False,11,Alpha,2,Delta
SEI_00399,aaaaaaaq_s006_t000.pt,398,1,BACKGROUND,0.1586,False,11,Alpha,2,Delta
SEI_00400,aaaaaaaq_s006_t000.pt,399,1,BACKGROUND,0.3775,False,11,Alpha,2,Delta
SEI_00401,aaaaaaaq_s006_t000.pt,400,1,BACKGROUND,0.2148,False,2,Delta,2,Delta
SEI_00402,aaaaaaaq_s006_t000.pt,401,1,SEIZURE,0.6535,True,11,Alpha,2,Delta
SEI_00403,aaaaaaaq_s006_t000.pt,402,1,BACKGROUND,0.4896,False,11,Alpha,2,Delta
SEI_00404,aaaaaaaq_s006_t000.pt,403,1,BACKGROUND,0.1236,False,11,Alpha,2,Delta
SEI_00405,aaaaaaaq_s006_t000.pt,404,1,BACKGROUND,0.1792,False,11,Alpha,2,Delta
SEI_00406,aaaaaaaq_s006_t000.pt,405,1,BACKGROUND,0.4847,False,11,Alpha,2,Delta
SEI_00407,aaaaaaaq_s006_t000.pt,406,1,BACKGROUND,0.2625,False,11,Alpha,2,Delta
SEI_00408,aaaaaaaq_s006_t000.pt,407,1,BACKGROUND,0.2017,False,11,Alpha,2,Delta
SEI_00409,aaaaaaaq_s006_t000.pt,408,1,BACKGROUND,0.2628,False,11,Alpha,2,Delta
SEI_00410,aaaaaaaq_s006_t000.pt,409,1,BACKGROUND,0.2334,False,11,Alpha,2,Delta
SEI_00411,aaaaaaaq_s006_t000.pt,410,1,BACKGROUND,0.1614,False,2,Delta,2,Delta
SEI_00412,aaaaaaaq_s006_t000.pt,411,1,BACKGROUND,0.2583,False,12,Alpha,2,Delta
SEI_00413,aaaaaaaq_s006_t000.pt,412,1,BACKGROUND,0.2311,False,11,Alpha,2,Delta
SEI_00414,aaaaaaaq_s006_t000.pt,413,1,BACKGROUND,0.1563,False,11,Alpha,2,Delta
SEI_00415,aaaaaaaq_s006_t000.pt,414,1,BACKGROUND,0.1586,False,11,Alpha,2,Delta
SEI_00416,aaaaaaaq_s006_t000.pt,415,1,BACKGROUND,0.1533,False,11,Alpha,2,Delta
SEI_00417,aaaaaaaq_s006_t000.pt,416,1,BACKGROUND,0.1386,False,11,Alpha,2,Delta
SEI_00418,aaaaaaaq_s006_t000.pt,417,1,BACKGROUND,0.0718,False,11,Alpha,2,Delta
SEI_00419,aaaaaaaq_s006_t000.pt,418,1,BACKGROUND,0.0483,False,2,Delta,2,Delta
SEI_00420,aaaaaaaq_s006_t000.pt,419,1,BACKGROUND,0.0493,False,11,Alpha,2,Delta
SEI_00421,aaaaaaaq_s006_t000.pt,420,1,BACKGROUND,0.04,False,11,Alpha,2,Delta
SEI_00422,aaaaaaaq_s006_t000.pt,421,1,BACKGROUND,0.0611,False,11,Alpha,2,Delta
SEI_00423,aaaaaaaq_s006_t000.pt,422,1,BACKGROUND,0.1956,False,11,Alpha,2,Delta
SEI_00424,aaaaaaaq_s006_t000.pt,423,1,BACKGROUND,0.2048,False,11,Alpha,2,Delta
SEI_00425,aaaaaaaq_s006_t000.pt,424,1,BACKGROUND,0.2017,False,11,Alpha,2,Delta
SEI_00426,aaaaaaaq_s006_t000.pt,425,1,BACKGROUND,0.2256,False,29,Beta,2,Delta
SEI_00427,aaaaaaaq_s006_t000.pt,426,1,BACKGROUND,0.1908,False,11,Alpha,2,Delta
SEI_00428,aaaaaaaq_s006_t000.pt,427,1,BACKGROUND,0.3334,False,11,Alpha,2,Delta
SEI_00429,aaaaaaaq_s006_t000.pt,428,1,BACKGROUND,0.0563,False,11,Alpha,2,Delta
SEI_00430,aaaaaaaq_s006_t000.pt,429,1,BACKGROUND,0.0435,False,11,Alpha,2,Delta
SEI_00431,aaaaaaaq_s006_t000.pt,430,1,BACKGROUND,0.0677,False,11,Alpha,2,Delta
SEI_00432,aaaaaaaq_s006_t000.pt,431,1,BACKGROUND,0.106,False,11,Alpha,2,Delta
SEI_00433,aaaaaaaq_s006_t000.pt,432,1,BACKGROUND,0.1465,False,11,Alpha,2,Delta
SEI_00434,aaaaaaaq_s006_t000.pt,433,1,BACKGROUND,0.1446,False,11,Alpha,2,Delta
SEI_00435,aaaaaaaq_s006_t000.pt,434,1,BACKGROUND,0.1075,False,11,Alpha,2,Delta
SEI_00436,aaaaaaaq_s006_t000.pt,435,1,BACKGROUND,0.106,False,11,Alpha,2,Delta
SEI_00437,aaaaaaaq_s006_t000.pt,436,1,BACKGROUND,0.1837,False,11,Alpha,2,Delta
SEI_00438,aaaaaaaq_s006_t000.pt,437,1,BACKGROUND,0.2275,False,11,Alpha,2,Delta
SEI_00439,aaaaaaaq_s006_t000.pt,438,1,BACKGROUND,0.1082,False,11,Alpha,2,Delta
SEI_00440,aaaaaaaq_s006_t000.pt,439,1,BACKGROUND,0.0758,False,11,Alpha,2,Delta
SEI_00441,aaaaaaaq_s006_t000.pt,440,1,BACKGROUND,0.138,False,11,Alpha,2,Delta
SEI_00442,aaaaaaaq_s006_t000.pt,441,1,BACKGROUND,0.0274,False,11,Alpha,2,Delta
SEI_00443,aaaaaaaq_s006_t000.pt,442,1,BACKGROUND,0.165,False,2,Delta,2,Delta
SEI_00444,aaaaaaaq_s006_t000.pt,443,1,BACKGROUND,0.4394,False,29,Beta,2,Delta
SEI_00445,aaaaaaaq_s006_t000.pt,444,1,SEIZURE,0.6438,True,2,Delta,2,Delta
SEI_00446,aaaaaaaq_s006_t000.pt,445,1,BACKGROUND,0.4777,False,2,Delta,2,Delta
SEI_00447,aaaaaaaq_s006_t000.pt,446,1,SEIZURE,0.6643,True,2,Delta,2,Delta
SEI_00448,aaaaaaaq_s006_t000.pt,447,1,SEIZURE,0.7627,True,2,Delta,2,Delta
BKG_00449,aaaaaaaq_s006_t000.pt,448,0,SEIZURE,0.6784,False,2,Delta,2,Delta
BKG_00450,aaaaaaaq_s006_t000.pt,449,0,BACKGROUND,0.3699,True,2,Delta,2,Delta
BKG_00451,aaaaaaaq_s006_t000.pt,450,0,BACKGROUND,0.2836,True,2,Delta,2,Delta
BKG_00452,aaaaaaaq_s006_t000.pt,451,0,BACKGROUND,0.4056,True,2,Delta,2,Delta
SEI_00453,aaaaaaaq_s006_t000.pt,452,1,BACKGROUND,0.4194,False,2,Delta,2,Delta
SEI_00454,aaaaaaaq_s006_t000.pt,453,1,BACKGROUND,0.3146,False,2,Delta,2,Delta
SEI_00455,aaaaaaaq_s006_t000.pt,454,1,BACKGROUND,0.1582,False,11,Alpha,2,Delta
BKG_00456,aaaaaaaq_s006_t000.pt,455,0,BACKGROUND,0.3579,True,29,Beta,2,Delta
BKG_00457,aaaaaaaq_s006_t000.pt,456,0,SEIZURE,0.5308,False,29,Beta,2,Delta
BKG_00458,aaaaaaaq_s006_t000.pt,457,0,SEIZURE,0.646,False,21,Beta,2,Delta
BKG_00459,aaaaaaaq_s006_t000.pt,458,0,SEIZURE,0.8824,False,21,Beta,3,Delta
BKG_00460,aaaaaaaq_s006_t000.pt,459,0,SEIZURE,0.9181,False,21,Beta,2,Delta
BKG_00461,aaaaaaaq_s006_t000.pt,460,0,SEIZURE,0.7885,False,2,Delta,2,Delta
BKG_00462,aaaaaaaq_s006_t000.pt,461,0,SEIZURE,0.7712,False,2,Delta,2,Delta
BKG_00463,aaaaaaaq_s006_t000.pt,462,0,SEIZURE,0.7237,False,2,Delta,2,Delta
BKG_00464,aaaaaaaq_s006_t000.pt,463,0,SEIZURE,0.6593,False,2,Delta,2,Delta
BKG_00465,aaaaaaaq_s006_t000.pt,464,0,SEIZURE,0.7045,False,29,Beta,2,Delta
BKG_00466,aaaaaaaq_s006_t000.pt,465,0,SEIZURE,0.895,False,21,Beta,2,Delta
BKG_00467,aaaaaaaq_s006_t000.pt,466,0,SEIZURE,0.6737,False,2,Delta,2,Delta
BKG_00468,aaaaaaaq_s006_t000.pt,467,0,BACKGROUND,0.3674,True,2,Delta,2,Delta
BKG_00469,aaaaaaaq_s006_t000.pt,468,0,SEIZURE,0.5412,False,2,Delta,2,Delta
BKG_00470,aaaaaaaq_s006_t000.pt,469,0,BACKGROUND,0.4732,True,2,Delta,2,Delta
BKG_00471,aaaaaaaq_s006_t000.pt,470,0,BACKGROUND,0.3054,True,21,Beta,2,Delta
BKG_00472,aaaaaaaq_s006_t000.pt,471,0,SEIZURE,0.5945,False,2,Delta,2,Delta
BKG_00473,aaaaaaaq_s006_t000.pt,472,0,BACKGROUND,0.3058,True,29,Beta,2,Delta
BKG_00474,aaaaaaaq_s006_t000.pt,473,0,SEIZURE,0.8036,False,2,Delta,2,Delta
BKG_00475,aaaaaaaq_s006_t000.pt,474,0,SEIZURE,0.7748,False,2,Delta,2,Delta
BKG_00476,aaaaaaaq_s006_t000.pt,475,0,SEIZURE,0.6166,False,2,Delta,2,Delta
BKG_00477,aaaaaaaq_s006_t000.pt,476,0,BACKGROUND,0.4427,True,2,Delta,2,Delta
BKG_00478,aaaaaaaq_s006_t000.pt,477,0,BACKGROUND,0.1505,True,2,Delta,2,Delta
BKG_00479,aaaaaaaq_s006_t000.pt,478,0,BACKGROUND,0.2971,True,2,Delta,2,Delta
BKG_00480,aaaaaaaq_s006_t000.pt,479,0,BACKGROUND,0.495,True,2,Delta,2,Delta
BKG_00481,aaaaaaaq_s006_t000.pt,480,0,SEIZURE,0.6176,False,2,Delta,2,Delta
BKG_00482,aaaaaaaq_s006_t000.pt,481,0,SEIZURE,0.7384,False,2,Delta,2,Delta
BKG_00483,aaaaaaaq_s006_t000.pt,482,0,BACKGROUND,0.2995,True,2,Delta,2,Delta
BKG_00484,aaaaaaaq_s006_t000.pt,483,0,BACKGROUND,0.4841,True,2,Delta,2,Delta
BKG_00485,aaaaaaaq_s006_t000.pt,484,0,SEIZURE,0.7372,False,2,Delta,2,Delta
BKG_00486,aaaaaaaq_s006_t000.pt,485,0,SEIZURE,0.7352,False,2,Delta,2,Delta
BKG_00487,aaaaaaaq_s006_t000.pt,486,0,BACKGROUND,0.3966,True,2,Delta,2,Delta
BKG_00488,aaaaaaaq_s006_t000.pt,487,0,SEIZURE,0.5878,False,2,Delta,2,Delta
BKG_00489,aaaaaaaq_s006_t000.pt,488,0,SEIZURE,0.6461,False,2,Delta,2,Delta
BKG_00490,aaaaaaaq_s006_t000.pt,489,0,SEIZURE,0.7134,False,2,Delta,2,Delta
BKG_00491,aaaaaaaq_s006_t000.pt,490,0,SEIZURE,0.8236,False,2,Delta,2,Delta
BKG_00492,aaaaaaaq_s006_t000.pt,491,0,SEIZURE,0.7094,False,2,Delta,2,Delta
BKG_00493,aaaaaaaq_s006_t000.pt,492,0,SEIZURE,0.9563,False,2,Delta,2,Delta
BKG_00494,aaaaaaaq_s006_t000.pt,493,0,SEIZURE,0.959,False,21,Beta,2,Delta
BKG_00495,aaaaaaaq_s006_t000.pt,494,0,SEIZURE,0.8625,False,29,Beta,2,Delta
